seed,epoch,train_standardized_mse,validation_standardized_mse,validation_h_standardized_mse,validation_n_standardized_mse,improved,best_epoch_so_far,best_validation_standardized_mse_so_far,epochs_without_improvement,training_source
20250833,12,0.6075385650243494,0.7097710967063904,0.7605792880058289,0.6589629054069519,False,6,0.6896337866783142,6,trained_in_this_run
20250833,13,0.5988456017658196,0.713477373123169,0.7734741568565369,0.653480589389801,False,6,0.6896337866783142,7,trained_in_this_run
20250833,14,0.5892727650899013,0.7120754718780518,0.7676628828048706,0.6564879417419434,False,6,0.6896337866783142,8,trained_in_this_run
20250833,15,0.5728871454400348,0.7194539308547974,0.7678190469741821,0.6710888147354126,False,6,0.6896337866783142,9,trained_in_this_run
20250833,16,0.5644791442265868,0.7213819622993469,0.7732455134391785,0.6695184707641602,False,6,0.6896337866783142,10,trained_in_this_run
20250833,17,0.547145387495137,0.7291469573974609,0.7935038208961487,0.664790153503418,False,6,0.6896337866783142,11,trained_in_this_run
20250833,18,0.5443201603418417,0.7309119701385498,0.7912269234657288,0.6705970764160156,False,6,0.6896337866783142,12,trained_in_this_run
20250833,19,0.532799140458969,0.7455949783325195,0.7999927401542664,0.6911970973014832,False,6,0.6896337866783142,13,trained_in_this_run
20250833,20,0.5268712105963961,0.735989511013031,0.8043867349624634,0.6675922274589539,False,6,0.6896337866783142,14,trained_in_this_run
20250833,21,0.5175589312734687,0.7445389628410339,0.813123345375061,0.6759544610977173,False,6,0.6896337866783142,15,trained_in_this_run
20250833,22,0.5034222742661886,0.7557340860366821,0.8301049470901489,0.6813631057739258,False,6,0.6896337866783142,16,trained_in_this_run
20250833,23,0.49676461673191297,0.7538332939147949,0.831698477268219,0.6759681701660156,False,6,0.6896337866783142,17,trained_in_this_run
20250833,24,0.49309752112059035,0.7678106427192688,0.8406668901443481,0.6949544548988342,False,6,0.6896337866783142,18,trained_in_this_run
20250833,25,0.479134438736911,0.7625593543052673,0.8367589712142944,0.6883596777915955,False,6,0.6896337866783142,19,trained_in_this_run
20250833,26,0.48013957490366704,0.7607201337814331,0.8419718742370605,0.6794682741165161,False,6,0.6896337866783142,20,trained_in_this_run
20250834,1,0.9187446284191038,0.7755741477012634,0.839627206325531,0.7115212678909302,True,1,0.7755741477012634,0,trained_in_this_run
20250834,2,0.7805290615996763,0.7308477759361267,0.8201676607131958,0.6415280103683472,True,2,0.7308477759361267,0,trained_in_this_run
20250834,3,0.7343162327940405,0.7123900055885315,0.7901514768600464,0.6346285343170166,True,3,0.7123900055885315,0,trained_in_this_run
20250834,4,0.7117008945518855,0.6973112225532532,0.7659183740615845,0.6287039518356323,True,4,0.6973112225532532,0,trained_in_this_run
20250834,5,0.6936481833636374,0.6879103779792786,0.7564906477928162,0.6193300485610962,True,5,0.6879103779792786,0,trained_in_this_run
20250834,6,0.6750043437501941,0.6894291639328003,0.749640703201294,0.6292173862457275,False,5,0.6879103779792786,1,trained_in_this_run
20250834,7,0.6693602294726001,0.6881259679794312,0.746432363986969,0.6298196911811829,False,5,0.6879103779792786,2,trained_in_this_run
